tender_country,tender_year,tender_mainCpv,tender_estimatedPrice_EUR,lot_bidsCount,tender_procedureType,tender_supplyType,buyer_buyerType,buyer_country,tender_indicator_score_INTEGRITY,tender_indicator_score_ADMINISTRATIVE,tender_indicator_score_TRANSPARENCY
RO,2019,24455000,2420399.0,6.0,OPEN,SUPPLIES,REGIONAL_AGENCY,ROMANIA,88.9946,37.8947,42.4107
RO,2020,15300000,331173.0,6.0,OPEN,SUPPLIES,REGIONAL_AGENCY,RO,85.7143,30.9524,50.0
RO,2019,15800000,533531.0,9.0,OPEN,SUPPLIES,PUBLIC_BODY,RO,100.0,31.746,50.0
RO,2021,33622600,1009757.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,ROMANIA,88.1215,38.3333,42.5397
RO,2022,33140000,1103617.0,40.0,OPEN,SUPPLIES,PUBLIC_BODY,RO,100.0,32.2511,50.0
RO,2020,38437000,176552.0,12.0,OPEN,SUPPLIES,PUBLIC_BODY,ROMANIA,94.9048,37.3333,41.4286
RO,2019,33652100,1081950.0,9.0,OPEN,SUPPLIES,OTHER,RO,100.0,32.7044,50.0
RO,2019,15800000,1902640.0,5.0,OPEN,SUPPLIES,OTHER,ROMANIA,86.0897,37.6471,41.9643
RO,2017,33140000,92672.0,1.0,OPEN,SUPPLIES,OTHER,ROMANIA,74.6855,25.0,56.4935
RO,2018,33192500,611443.0,17.0,OPEN,SUPPLIES,PUBLIC_BODY,ROMANIA,93.3915,38.8889,41.8367
RO,2018,44613800,8735188.0,1.0,OPEN,SUPPLIES,OTHER,ROMANIA,74.2808,22.3188,42.619
RO,2018,33600000,11349443.0,39.0,OPEN,SUPPLIES,PUBLIC_BODY,ROMANIA,92.2443,39.905,42.7667
RO,2019,33141114,2223444.0,5.0,OPEN,SUPPLIES,PUBLIC_BODY,ROMANIA,94.8917,36.6667,42.1429
RO,2019,15000000,12630638.0,5.0,OPEN,SUPPLIES,OTHER,ROMANIA,78.4662,57.8947,42.5397
RO,2023,15821200,3647.0,5.0,OPEN,SUPPLIES,PUBLIC_BODY,ROMANIA,99.9737,37.7778,42.0168
RO,2020,33600000,9094282.0,18.0,OPEN,SUPPLIES,OTHER,RO,100.0,33.2669,50.0
RO,2020,33696500,3358218.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,ROMANIA,80.287,37.7778,41.9048
RO,2020,33600000,7781990.0,27.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,RO,99.6102,33.2143,50.0
RO,2021,35812000,58990207.0,6.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,RO,85.7143,22.4806,43.75
RO,2020,33673000,30494.0,5.0,OPEN,SUPPLIES,PUBLIC_BODY,ROMANIA,92.1607,38.2609,42.5824
RO,2019,33600000,5051499.0,18.0,OPEN,SUPPLIES,REGIONAL_AUTHORITY,RO,100.0,33.1597,50.0
RO,2020,33690000,9659615.0,13.0,OPEN,SUPPLIES,OTHER,RO,98.5628,32.9897,50.0
RO,2021,33600000,3505890.0,14.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,RO,100.0,49.5192,50.0
RO,2023,33696300,338113.0,6.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,ROMANIA,94.9192,39.1111,42.3469
RO,2021,33600000,9495757.0,3.0,OPEN,SUPPLIES,REGIONAL_AGENCY,ROMANIA,90.8625,39.6522,42.823
RO,2021,15800000,1144547.0,19.0,OPEN,SUPPLIES,REGIONAL_AUTHORITY,RO,80.0,25.3846,50.0
RO,2020,33696500,924053.0,10.0,OPEN,SUPPLIES,REGIONAL_AUTHORITY,RO,100.0,49.0566,50.0
SI,2015,15800000,180000.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,69.3069,37.7778,77.0919
SI,2015,15000000,9705.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,58.4649,35.4717,75.0127
SI,2015,15800000,159049.77,3.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,77.2287,35.8621,77.7993
SI,2015,15800000,20000.0,3.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,67.4837,46.875,65.9452
SI,2015,30190000,209008.0,1.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,SI,69.5858,37.1429,69.54
SI,2015,15100000,84654.0,1.0,OPEN,SUPPLIES,REGIONAL_AUTHORITY,SI,67.8899,34.6154,73.7107
SI,2015,15800000,180000.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,69.3069,37.7778,77.0919
SI,2015,15800000,20000.0,2.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,67.4837,46.875,65.9452
SI,2015,15800000,159049.77,4.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,77.2287,35.8621,77.7993
SI,2015,30190000,209008.0,2.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,SI,69.5858,37.1429,69.54
SI,2015,15800000,20000.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,67.4837,46.875,65.9452
SI,2015,30190000,209008.0,1.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,SI,69.5858,37.1429,69.54
SI,2015,15800000,75000.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,58.3333,38.0,77.8649
SI,2015,15000000,276000.0,2.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,71.6209,35.3846,75.9589
SI,2016,15000000,1410000.0,3.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,76.0,38.2609,78.5256
SI,2015,30190000,209008.0,1.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,SI,69.5858,37.1429,69.54
SI,2015,30190000,209008.0,3.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,SI,69.5858,37.1429,69.54
SI,2016,15000000,7700.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,67.5703,39.0909,76.5181
SI,2015,33141800,171000.0,1.0,OPEN,SUPPLIES,OTHER,SI,66.6667,36.9811,76.5676
SI,2015,33140000,1500.0,1.0,OPEN,SUPPLIES,OTHER,SI,58.3333,36.8,77.037
SI,2015,33140000,1500.0,1.0,OPEN,SUPPLIES,OTHER,SI,58.3333,36.8,77.037
SI,2015,15000000,6400.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,75.343,38.75,75.6641
SI,2015,30190000,209008.0,2.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,SI,69.5858,37.1429,69.54
SI,2015,15800000,34703.0,2.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,78.5714,37.1429,76.7677
SI,2015,15800000,797142.44,3.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,69.4445,36.0,79.7931
SI,2015,15000000,276000.0,2.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,71.6209,35.3846,75.9589
SI,2015,30190000,209008.0,1.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,SI,69.5858,37.1429,69.54
SI,2015,15000000,24121.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,63.3041,38.4615,78.1353
SI,2015,15000000,6400.0,5.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,75.343,38.75,75.6641
SI,2015,33141800,171000.0,1.0,OPEN,SUPPLIES,OTHER,SI,66.6667,36.9811,76.5676
SI,2015,15800000,18000.0,3.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,71.9615,33.1707,77.458
SI,2015,15800000,20000.0,2.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,67.4837,46.875,65.9452
SI,2015,15800000,12000.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,71.4035,23.0508,77.0833
SI,2016,15100000,1245665.0,3.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,83.1845,38.7097,77.6987
SI,2016,15100000,1245665.0,3.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,83.1845,38.7097,77.6987
SI,2015,15800000,12000.0,3.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,71.4035,23.0508,77.0833
SI,2015,15800000,18000.0,5.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,71.9615,33.1707,77.458
SI,2015,30190000,209008.0,1.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,SI,69.5858,37.1429,69.54
SI,2015,15000000,45000.0,1.0,OPEN,SUPPLIES,OTHER,SI,66.6667,32.7273,79.6429
SI,2015,33141000,781250.0,3.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,71.7074,57.2093,75.8751
SI,2015,15800000,180000.0,3.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,69.3069,37.7778,77.0919
SI,2015,15000000,1370.0,3.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,72.4359,34.2857,79.1304
SI,2015,15800000,180000.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,69.3069,37.7778,77.0919
SI,2015,15000000,16000.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,74.8485,47.3214,57.8929
SI,2015,15800000,16000.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,66.4286,24.6154,77.5681
SI,2015,15000000,2935.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,66.6667,37.5,77.5343
SI,2015,30190000,209008.0,1.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,SI,69.5858,37.1429,69.54
SI,2015,15800000,180000.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,69.3069,37.7778,77.0919
SI,2015,15000000,9705.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,58.4649,35.4717,75.0127
SI,2015,15000000,276000.0,3.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,71.6209,35.3846,75.9589
SI,2015,15000000,520000.0,3.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,72.2356,39.5833,65.0791
SI,2015,15800000,180000.0,3.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,69.3069,37.7778,77.0919
SI,2015,30190000,209008.0,1.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,SI,69.5858,37.1429,69.54
SI,2015,15000000,9705.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,58.4649,35.4717,75.0127
SI,2015,15000000,276000.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,71.6209,35.3846,75.9589
SI,2015,15000000,36000.0,3.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,68.9216,38.6667,70.0615
SI,2015,15800000,12000.0,3.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,71.4035,23.0508,77.0833
SI,2015,15800000,159049.77,3.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,77.2287,35.8621,77.7993
SI,2015,15800000,797142.44,1.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,69.4445,36.0,79.7931
SI,2015,33690000,5000000.0,4.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,75.5952,52.8571,77.261
SI,2015,15800000,159049.77,1.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,77.2287,35.8621,77.7993
SI,2015,15800000,19950.0,4.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,74.1072,38.4,77.3879
SI,2015,15800000,20000.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,70.9811,36.6667,76.5258
SI,2015,30190000,209008.0,1.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,SI,69.5858,37.1429,69.54
SI,2015,15800000,180000.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,69.3069,37.7778,77.0919
BG,2016,45000000,7669496.0,1.0,OPEN,WORKS,PUBLIC_BODY,BG,67.3913,26.1905,74.5714
BG,2016,45233120,61355967.0,1.0,OPEN,WORKS,REGIONAL_AUTHORITY,BG,69.5402,21.9697,74.8295
BG,2021,45000000,13993.0,8.0,OPEN,WORKS,REGIONAL_AUTHORITY,BG,90.0,34.6154,62.5
BG,2022,45400000,485909.0,5.0,OPEN,WORKS,PUBLIC_BODY,BG,100.0,45.8334,50.0
BG,2016,45000000,7669496.0,1.0,OPEN,WORKS,PUBLIC_BODY,BG,67.3913,26.1905,74.5714
BG,2016,45000000,12161775.0,1.0,OPEN,WORKS,PUBLIC_BODY,BG,75.0,27.381,76.8232
CZ,2015,45233100,1327386.0,5.0,OPEN,WORKS,REGIONAL_AUTHORITY,CZ,100.0,40.0,70.0
CZ,2015,45252100,188228.0,7.0,OPEN,WORKS,REGIONAL_AUTHORITY,CZ,91.6667,45.8333,66.6667
CZ,2020,45233100,22439233.0,8.0,OPEN,WORKS,REGIONAL_AUTHORITY,CZ,90.0,40.625,77.1367
CZ,2018,45233223,471582.0,0.0,OPEN,WORKS,NATIONAL_AGENCY,CZ,85.0,11.1111,72.2222
CZ,2020,45233100,22439233.0,7.0,OPEN,WORKS,REGIONAL_AUTHORITY,CZ,90.0,40.625,77.1367
CZ,2019,45233223,1982318.0,1.0,OPEN,WORKS,REGIONAL_AUTHORITY,CZ,60.0,46.6667,62.0833
HR,2016,45233000,877217.0,7.0,OPEN,WORKS,OTHER,HRVATSKA,90.0,13.3333,88.8889
IT,2016,45233140,3028051.58,3.0,OPEN,WORKS,REGIONAL_AUTHORITY,IT,100.0,54.6667,56.25
RO,2022,45453000,588614910.0,8.0,OPEN,WORKS,REGIONAL_AUTHORITY,RO,100.0,44.4444,43.75
RO,2022,45453000,588614910.0,8.0,OPEN,WORKS,REGIONAL_AUTHORITY,RO,100.0,44.4444,43.75
SK,2015,45316110,140995.1,2.0,OPEN,WORKS,REGIONAL_AUTHORITY,SK,58.3333,25.0,66.6667
CZ,2017,71315400,152538.0,0.0,RESTRICTED,SERVICES,REGIONAL_AUTHORITY,CZ,78.9189,12.1212,75.1906
CZ,2019,71320000,1198765.0,3.0,RESTRICTED,SERVICES,PUBLIC_BODY,CZ,89.6667,26.1905,76.125
IT,2017,98341120,1350000000.0,87.0,RESTRICTED,SERVICES,NATIONAL_AUTHORITY,IT,70.0,58.8889,56.25
LT,2021,73210000,3500000.0,855.0,RESTRICTED,SERVICES,PUBLIC_BODY,LT,100.0,49.3333,50.0
LT,2020,79416000,43300000.0,8.0,RESTRICTED,SERVICES,PUBLIC_BODY,LT,79.9992,48.8889,50.0
CZ,2018,30213100,1170393.0,2.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,CZ,82.459,30.303,67.3913
ES,2020,30213000,567600000.0,25.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,ES,83.2072,40.1515,56.25
IT,2022,33651600,20000000000.0,963.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,94.4444,50.5208,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,OTHER,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2017,33651660,10000000000.0,2555.0,RESTRICTED,SUPPLIES,REGIONAL_AGENCY,IT,70.0,52.8302,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,REGIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,REGIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,OTHER,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,OTHER,IT,78.5496,79.1667,50.0
IT,2017,33651660,10000000000.0,2555.0,RESTRICTED,SUPPLIES,REGIONAL_AGENCY,IT,70.0,52.8302,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,REGIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2017,33651660,10000000000.0,2555.0,RESTRICTED,SUPPLIES,REGIONAL_AGENCY,IT,70.0,52.8302,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,REGIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,OTHER,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,REGIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2017,33651660,10000000000.0,2555.0,RESTRICTED,SUPPLIES,REGIONAL_AGENCY,IT,70.0,52.8302,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2017,33651660,10000000000.0,2555.0,RESTRICTED,SUPPLIES,REGIONAL_AGENCY,IT,70.0,52.8302,50.0
IT,2022,33651600,20000000000.0,963.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,94.4444,50.5208,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,REGIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,REGIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2017,33651660,10000000000.0,2555.0,RESTRICTED,SUPPLIES,REGIONAL_AGENCY,IT,70.0,52.8302,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,REGIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2017,33651660,10000000000.0,2555.0,RESTRICTED,SUPPLIES,REGIONAL_AGENCY,IT,70.0,52.8302,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,OTHER,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,REGIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2017,33651660,10000000000.0,2555.0,RESTRICTED,SUPPLIES,REGIONAL_AGENCY,IT,70.0,52.8302,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2017,33651660,10000000000.0,2555.0,RESTRICTED,SUPPLIES,REGIONAL_AGENCY,IT,70.0,52.8302,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,OTHER,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2022,33651600,20000000000.0,963.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,94.4444,50.5208,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,REGIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2017,33651660,10000000000.0,2555.0,RESTRICTED,SUPPLIES,REGIONAL_AGENCY,IT,70.0,52.8302,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,OTHER,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2022,33651600,20000000000.0,963.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,94.4444,50.5208,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,OTHER,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,REGIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,OTHER,IT,78.5496,79.1667,50.0
IT,2022,33651600,20000000000.0,963.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,94.4444,50.5208,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,REGIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2022,33651600,20000000000.0,963.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,94.4444,50.5208,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,REGIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,REGIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,REGIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2017,33651660,10000000000.0,2555.0,RESTRICTED,SUPPLIES,REGIONAL_AGENCY,IT,70.0,52.8302,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
